1.0608,-0.71857,-0.82902,-0.24019,-0.29339,0.11814,-0.16164,-1.2298,-0.48278,-0.17648,0.51815,-0.38612,0.43067,0.033563,-0.45153,0.13789,-0.013885,-0.49444,-0.11579,0.1784,0.12062,0.0030156,-0.069427,0.21872,-0.26162,-0.24019,-0.44973,-0.45185,0.0005031,1
1.2885,-0.69924,0.14206,0.21694,-0.35844,0.32157,-0.2904,-1.3234,-0.71958,-0.37164,0.52067,-0.83235,0.57219,-0.021283,-0.18003,0.32027,0.044573,-0.53864,-0.1467,0.13834,0.060337,0.0073634,-0.078103,0.23846,-0.25254,-0.2323,-0.45045,-0.43309,-0.0062869,1
-0.20402,1.5132,-0.88093,-0.14008,-0.26793,0.063522,-0.22444,-1.1075,-0.44369,0.063174,0.28251,-0.43043,0.42979,0.065696,-0.42844,0.15079,0.064695,-0.48781,-0.10401,0.15318,0.11309,0.06315,-0.030527,0.20074,-0.24061,-0.23307,-0.42332,-0.42472,-0.0020003,-1
1.1077,-0.72953,-0.74692,-0.061911,-0.28554,-0.10649,0.012576,-1.0758,-0.52316,-0.11468,0.50767,-0.37326,0.41991,0.039741,-0.40771,0.15091,-0.0024116,-0.48124,-0.13438,0.1829,0.12632,-0.0041257,-0.07812,0.22333,-0.26106,-0.24127,-0.45008,-0.45659,-0.0012847,1
0.99616,-0.62211,-0.34558,0.19353,0.049305,0.21721,-0.71277,-1.1461,-0.53828,0.028234,0.72947,-0.57222,0.53675,-0.019289,-0.43059,0.16003,0.048779,-0.44279,-0.12821,0.17742,0.13643,0.02151,-0.064977,0.22617,-0.26104,-0.24206,-0.44169,-0.44912,0.00046515,1
1.0001,-0.70194,-0.97735,-0.43556,-0.29287,0.1327,-0.017943,-1.2777,-0.49329,-0.14004,0.48845,-0.35459,0.43834,0.022458,-0.49936,0.12651,-0.015419,-0.48523,-0.10969,0.17374,0.11596,0.0014212,-0.070469,0.21551,-0.26088,-0.23861,-0.44781,-0.4521,0.0004773,1
0.64116,-0.34479,0.00053053,-0.31024,-0.15317,-0.72611,-0.35965,-0.8199,-0.49804,0.15189,0.37053,-0.43711,0.66552,-0.075979,-0.78387,0.0021128,0.091024,-0.36413,-0.14984,0.19366,0.14572,-0.018191,-0.13584,0.22167,-0.26512,-0.25014,-0.43002,-0.48655,-0.0058037,-1
-0.25356,1.5329,-0.88018,-0.13398,-0.23501,0.084629,-0.22731,-1.067,-0.44417,0.056721,0.24512,-0.45748,0.41279,0.073569,-0.41489,0.13166,0.051705,-0.47543,-0.10572,0.1573,0.11851,0.06674,-0.025282,0.19837,-0.24171,-0.23548,-0.42484,-0.42447,-0.001748,-1
1.154,-0.72376,-0.50737,0.14635,-0.26503,-0.14725,-0.01526,-0.97792,-0.53103,-0.10198,0.5432,-0.44651,0.44958,0.021638,-0.39095,0.16959,0.0075097,-0.5006,-0.13594,0.18046,0.13471,0.0061378,-0.065754,0.21968,-0.26276,-0.24216,-0.44981,-0.45651,-0.0022178,1
-0.17472,1.4937,-0.87576,-0.15996,-0.36287,0.094474,-0.14821,-1.0481,-0.29423,-0.051056,0.31318,-0.45639,0.40857,0.044991,-0.42021,0.1632,0.05559,-0.48078,-0.10464,0.15776,0.10868,0.05904,-0.032311,0.20263,-0.23955,-0.23271,-0.42392,-0.42204,-0.0020757,-1
0.96837,-0.65091,-0.71243,-0.17452,-0.10452,-0.020662,-0.00054697,-1.1057,-0.39594,-0.11421,0.45451,-0.37074,0.4888,-0.038353,-0.63764,0.10212,0.012242,-0.41866,-0.12192,0.17971,0.12847,0.00012696,-0.075972,0.21062,-0.2583,-0.24374,-0.43967,-0.45884,-0.0042391,1
0.01702,1.3828,-0.87744,-0.1891,-0.51632,0.043363,-0.10898,-1.1158,-0.21334,-0.22065,0.38496,-0.3907,0.37487,0.056418,-0.44533,0.17596,0.078722,-0.46082,-0.1479,0.16407,0.1495,0.082432,-0.01807,0.24064,-0.28646,-0.26602,-0.47195,-0.49539,0.00089319,-1
-0.24311,1.5015,-0.89106,-0.19394,-0.26111,0.14308,-0.19801,-1.0252,-0.58828,0.22906,0.34613,-0.54672,0.44508,0.084692,-0.44248,0.10537,0.025946,-0.5034,-0.12349,0.18175,0.1333,-0.0068,-0.11633,0.25264,-0.30141,-0.27441,-0.48677,-0.52043,0.00035685,-1
0.72977,-0.48818,-0.64968,-1.0264,-0.83253,-0.22895,-0.18853,-0.9566,-0.42509,-0.081371,0.65976,-0.47484,0.54525,-0.012747,-0.46839,0.10944,0.02363,-0.54397,-0.11273,0.18953,0.13566,0.014441,-0.074446,0.21663,-0.26767,-0.24626,-0.45418,-0.4638,0.00015736,1
-0.41729,1.6799,-0.83389,-0.31002,-0.10385,0.24411,-0.029426,-0.70485,-1.0831,-0.37129,1.0863,-0.24705,0.50851,0.078351,-0.60481,0.13651,-0.050589,-0.47974,-0.12359,0.19744,0.040807,-0.091705,-0.19197,0.22358,-0.24778,-0.23265,-0.43353,-0.43629,-0.0011821,-1
-0.46083,1.5795,-0.81954,-0.30187,-0.098153,0.22827,-0.044447,-0.72213,-1.071,-0.38609,1.0534,-0.21936,0.51868,0.063969,-0.59556,0.14937,-0.057549,-0.48232,-0.1247,0.18912,0.064896,-0.023488,-0.2317,0.20916,-0.21772,-0.17186,-0.43894,-0.44067,-0.0073253,-1
1.1502,-0.73844,-0.63965,0.080953,-0.2954,-0.18898,0.043856,-0.98267,-0.54435,-0.08436,0.53412,-0.39596,0.42032,0.043242,-0.37333,0.16116,-0.0022452,-0.50327,-0.13628,0.18535,0.13361,-0.0011798,-0.073494,0.22248,-0.2608,-0.24398,-0.45297,-0.45844,-0.0033489,1
1.0076,-0.63476,-0.40601,0.13314,-0.045678,-0.13034,0.00015105,-0.89887,-0.37566,-0.048139,0.51859,-0.44742,0.53207,-0.072031,-0.66488,0.10667,0.020927,-0.44422,-0.11918,0.18115,0.15018,0.011379,-0.059346,0.20162,-0.26387,-0.24597,-0.43829,-0.46285,-0.0046733,1
0.3895,0.97206,-0.40396,0.17609,-0.37841,-0.20364,-0.61919,-1.363,-0.36093,0.22871,0.65743,-0.37615,0.46143,0.097927,-0.39034,0.27396,0.213,-0.5119,-0.11196,0.14161,0.025724,-0.044475,-0.071322,0.19336,-0.26437,-0.27158,-0.40843,-0.42879,0.020818,-1
1.1589,-0.73935,-0.61794,0.10539,-0.28877,-0.20681,0.044937,-0.98478,-0.54849,-0.098263,0.51946,-0.39637,0.41787,0.045091,-0.36331,0.16518,0.0013168,-0.49266,-0.14171,0.18431,0.13094,-0.004588,-0.078122,0.22527,-0.26238,-0.24151,-0.45124,-0.45811,-0.0015641,1
0.8808,-0.62442,-0.90446,-0.43403,-0.07305,0.11705,-0.032852,-1.2646,-0.3782,-0.15976,0.47376,-0.33502,0.41146,-0.0014195,-0.48348,0.13396,-0.008155,-0.48178,-0.095435,0.17064,0.10459,-0.0074419,-0.080748,0.21947,-0.25749,-0.2346,-0.44759,-0.45154,-0.00062364,1
0.10016,0.80641,-0.36043,-0.14594,-0.1223,0.15019,-0.91013,-1.4999,-0.16124,0.18745,0.6703,-0.18613,0.77188,-0.31395,-0.18165,0.14374,-0.25089,-0.46573,0.10777,0.15651,-0.059769,-0.085572,0.068622,0.055122,-0.25039,-0.28495,-0.3929,-0.37428,0.0024661,-1
-0.28077,1.5437,-0.88976,-0.1614,-0.2684,0.14165,-0.18215,-0.99864,-0.48553,0.11175,0.31461,-0.51953,0.43378,0.067063,-0.42408,0.12306,0.02144,-0.49009,-0.098224,0.16995,0.096788,0.0086418,-0.085852,0.21124,-0.24687,-0.238,-0.43074,-0.43336,-0.001821,-1
1.0268,-0.70843,-0.92485,-0.34494,-0.2785,0.069566,-0.024979,-1.2541,-0.49489,-0.1619,0.46515,-0.34419,0.42346,0.033517,-0.47857,0.127,-0.016173,-0.4796,-0.1162,0.17676,0.11416,-0.005009,-0.07905,0.21985,-0.25999,-0.23916,-0.44851,-0.45337,-0.0001612,1
-0.28725,1.5453,-0.89439,-0.174,-0.29092,0.16688,-0.16028,-0.9712,-0.50226,0.14235,0.34762,-0.54979,0.44647,0.06269,-0.43311,0.11867,0.0075282,-0.4968,-0.094514,0.17584,0.085926,-0.020006,-0.1163,0.21768,-0.24925,-0.23902,-0.43329,-0.43785,-0.0018844,-1
-0.67466,-0.9009,-0.5608,-0.2332,-0.73007,-0.31374,-0.1672,-1.6857,-0.66079,0.19518,0.77922,-0.22905,0.59489,0.075783,-0.57324,0.22084,0.12607,-0.48381,0.045717,0.20843,0.12223,-0.016073,-0.038636,0.31412,-0.23903,-0.20257,-0.46098,-0.49038,-0.001212,-1
0.78427,-0.50737,-0.55756,-0.84068,-0.73335,-0.19784,-0.58651,-1.1239,-0.33154,-0.34479,0.5203,-0.4182,0.46954,0.037795,-0.42167,0.092557,0.019162,-0.45571,-0.14172,0.20275,0.10475,-0.025259,-0.13196,0.24516,-0.26319,-0.24357,-0.45165,-0.46218,0.0027222,1
0.78547,-0.50812,-0.5586,-0.84051,-0.7347,-0.19846,-0.587,-1.1249,-0.33237,-0.34565,0.51992,-0.4175,0.46867,0.038604,-0.41962,0.093013,0.019278,-0.45603,-0.14189,0.20266,0.10488,-0.024742,-0.13141,0.24515,-0.26313,-0.24354,-0.45169,-0.46206,0.002734,1
-0.28115,1.5442,-0.88194,-0.13848,-0.22752,0.10716,-0.21806,-1.033,-0.45438,0.066395,0.24681,-0.48052,0.41203,0.074009,-0.41056,0.12526,0.040789,-0.47638,-0.1043,0.16182,0.11496,0.053224,-0.038741,0.20075,-0.24349,-0.23687,-0.42709,-0.42681,-0.0017536,-1
-1.4851,-0.65113,-0.50776,-0.19246,-0.16419,-0.041465,-0.18704,-1.1989,-0.55608,-0.037396,0.41342,-0.3822,0.44739,0.055487,-0.42288,0.13052,0.024907,-0.48566,-0.13671,0.17656,0.15506,0.04626,-0.037859,0.22169,-0.28194,-0.25528,-0.46833,-0.48389,-0.0002735,-1
1.163,-0.74068,-0.58188,0.1062,-0.30598,-0.10012,-0.079134,-1.0116,-0.53567,-0.11518,0.56537,-0.43875,0.43379,0.037635,-0.35805,0.17336,0.0030944,-0.50128,-0.13777,0.18359,0.13151,0.001209,-0.071468,0.2238,-0.26305,-0.24197,-0.45173,-0.45569,-0.001064,1
-0.26081,1.5343,-0.88353,-0.13828,-0.24369,0.098619,-0.21932,-1.0499,-0.4503,0.071104,0.25003,-0.47216,0.41825,0.071105,-0.41564,0.13188,0.046697,-0.48023,-0.10414,0.15996,0.11463,0.054669,-0.038174,0.20082,-0.24303,-0.23596,-0.42642,-0.42684,-0.0018799,-1
1.129,-0.72157,-0.60027,0.097439,-0.24604,-0.19685,0.04233,-0.97482,-0.51625,-0.090361,0.51381,-0.39502,0.43285,0.027849,-0.41959,0.15064,0.0013942,-0.48673,-0.13602,0.18434,0.13438,-0.0027179,-0.07554,0.22097,-0.26258,-0.2425,-0.44939,-0.45929,-0.0021602,1
1.0059,-0.70403,-0.97782,-0.41511,-0.2729,0.11001,-0.041832,-1.3017,-0.48366,-0.17884,0.45008,-0.33111,0.42175,0.032978,-0.49648,0.12043,-0.017963,-0.47124,-0.11418,0.17576,0.11051,-0.006747,-0.081513,0.22014,-0.25998,-0.23808,-0.44742,-0.45259,0.0006707,1
0.66368,-0.48497,-0.78075,-0.47944,0.36087,0.18023,0.07277,-1.148,0.078382,-0.19469,0.51368,-0.28698,1.2117,0.80683,-0.31149,0.10041,-0.023848,-0.50102,-0.15271,0.19156,0.12614,0.0059446,-0.080672,0.21497,-0.28656,-0.23509,-0.4506,-0.44948,-0.15923,1
0.71899,-0.30167,0.5549,-0.30284,-0.29653,-0.30096,0.15193,-1.0324,-0.47633,-0.11635,0.19393,-0.43186,0.60849,-0.080821,-0.67053,0.1185,0.093482,-0.29992,-0.17865,0.16813,0.084104,-0.025971,-0.1452,0.23507,-0.25136,-0.23807,-0.42471,-0.46608,-0.0088164,-1
-0.26967,1.5409,-0.8799,-0.13321,-0.22326,0.09239,-0.22771,-1.0501,-0.45428,0.046835,0.2407,-0.45984,0.40958,0.075961,-0.41427,0.12735,0.048397,-0.47202,-0.10692,0.15877,0.12003,0.067149,-0.023593,0.1975,-0.2423,-0.23653,-0.42528,-0.42447,-0.0016808,-1
-0.069198,0.093926,0.087027,-1.0435,0.40244,-0.035828,-0.12679,-0.95535,-1.0177,-0.4785,0.23676,-0.61373,0.44889,0.050108,-0.28915,0.033861,-0.026819,-0.4658,-0.11053,0.15019,0.10078,0.070727,0.01254,0.19402,-0.26096,-0.25352,-0.4541,-0.43338,-0.0032897,1
0.99433,-0.70552,-0.9777,-0.43053,-0.2922,0.12933,-0.020058,-1.2832,-0.49183,-0.14521,0.48525,-0.35209,0.43691,0.022792,-0.49969,0.1253,-0.01595,-0.4866,-0.11793,0.17195,0.11484,-0.0013292,-0.069849,0.21748,-0.2609,-0.23805,-0.44723,-0.45223,0.00035556,1
0.68743,-0.38839,-0.23185,-1.2541,-0.84874,0.026446,0.12721,-1.167,-1.0305,0.42667,0.74989,-0.86984,0.82085,-0.090962,-0.41257,0.20908,0.064154,-0.74462,-0.058338,0.11694,0.12533,0.082576,0.0021401,0.18232,-0.26865,-0.23948,-0.45581,-0.45309,-0.0064567,1
0.89197,-0.57645,-0.68948,-0.14516,0.0773,-0.064997,-0.081368,-1.1776,-0.53114,0.069372,0.44951,-0.37374,0.47985,0.0083563,-0.6407,0.096305,0.047078,-0.45783,-0.10961,0.16902,0.12442,-0.0048536,-0.079689,0.2039,-0.26278,-0.24055,-0.44089,-0.46497,-0.0024763,-1
0.74937,-0.49646,-0.6388,-1.0019,-0.80976,-0.26524,-0.22907,-1.0092,-0.39949,-0.13094,0.59635,-0.43374,0.52653,-0.0046222,-0.45404,0.11528,0.045124,-0.53154,-0.11973,0.18014,0.15245,0.059674,-0.027324,0.2068,-0.26385,-0.24461,-0.45004,-0.4567,0.00027596,1
0.4364,-0.55139,-0.4536,0.14259,0.46304,-0.24915,-0.043575,-1.1236,-0.45466,0.22386,0.59924,-0.39996,0.44126,-0.048702,-0.31501,0.17938,0.081778,-0.66931,-0.23423,0.18925,0.12613,-0.2526,0.21653,0.5882,-0.1309,-0.11662,-0.46378,-0.48642,-0.059555,1
0.70909,-0.46022,-0.61555,-0.7267,-0.53287,-0.21746,-0.41058,-1.3468,-0.73367,0.21481,0.35579,-0.06597,0.40744,0.17114,-0.48468,0.025003,0.047464,-0.35694,-0.20869,0.1872,0.10862,-0.06625,-0.15318,0.26798,-0.41594,-0.13655,-1.1396,0.044528,0.051012,-1
1.1688,-0.73752,-0.57467,0.12488,-0.29085,-0.21342,0.064738,-0.98437,-0.56346,-0.10253,0.5125,-0.41094,0.42155,0.044684,-0.35336,0.17035,0.00012617,-0.50267,-0.14033,0.18206,0.1289,-0.0043943,-0.077691,0.22522,-0.26231,-0.24113,-0.45174,-0.45774,-0.0019408,1
-1.4576,-0.6632,-0.50983,-0.2063,-0.20857,-0.035113,-0.16076,-1.1986,-0.54578,-0.033977,0.462,-0.39177,0.45732,0.048706,-0.43368,0.1343,0.019445,-0.49101,-0.13419,0.17858,0.14592,0.02939,-0.055921,0.22659,-0.28225,-0.25482,-0.46865,-0.48532,-0.00024512,-1
0.33952,-0.084365,-0.31914,-0.4344,-0.28566,0.19872,-0.98549,-1.4559,-0.41843,0.1216,0.6681,-0.42778,0.29052,0.29633,-0.53094,0.26589,0.42145,-0.46874,0.011527,0.23516,0.18381,0.038075,-0.24425,0.40091,-0.34511,-0.51043,-0.41602,-0.38306,0.0080248,-1
0.40071,-0.45971,-0.57754,-0.64482,-0.45026,-0.24331,-0.34648,-1.5152,-0.6574,0.16518,0.45253,-0.13814,0.38435,0.11599,-0.455,0.03586,0.12776,-0.54576,-0.5352,0.57356,0.61458,-0.35672,-0.12197,0.052923,-0.24037,-0.15039,-0.34267,-0.3578,-0.00017015,-1
0.99507,-0.63968,-0.44094,0.10275,0.0072922,0.26839,-0.73289,-1.21,-0.54801,0.016158,0.71345,-0.55557,0.51399,-0.00056793,-0.37365,0.17825,0.044596,-0.47052,-0.12144,0.17553,0.12523,0.012605,-0.068598,0.22505,-0.26178,-0.23988,-0.44652,-0.44962,0.0007294,1
0.417,-0.20608,0.12201,-0.37205,0.078211,-0.38668,-0.092052,-0.78643,-0.12976,0.033641,0.5385,-0.21506,0.35581,-0.01878,-0.33457,0.14753,0.078718,-0.371,-0.13485,0.19635,0.10475,-0.031967,-0.13652,0.24962,-0.25052,-0.23253,-0.44413,-0.46535,-0.0032579,1
1.0052,-0.70379,-0.97777,-0.41751,-0.27524,0.11268,-0.039016,-1.2989,-0.48479,-0.17426,0.45459,-0.33387,0.42371,0.031717,-0.49682,0.12116,-0.017642,-0.47292,-0.11364,0.17565,0.11109,-0.0057349,-0.080236,0.21959,-0.25981,-0.23838,-0.4476,-0.45255,0.00041925,1
0.85756,-0.54937,-0.30925,0.11091,0.23473,0.27822,-0.72197,-1.1433,-0.40748,0.052376,0.6964,-0.57055,0.57211,-0.081735,-0.53972,0.15355,0.067413,-0.42732,-0.10898,0.17226,0.13124,0.016893,-0.064746,0.21424,-0.26073,-0.24023,-0.43796,-0.45283,-0.0015064,1
1.0032,-0.70304,-0.9776,-0.42474,-0.28231,0.12069,-0.030592,-1.2904,-0.48819,-0.16058,0.46813,-0.34216,0.42956,0.028036,-0.49783,0.12328,-0.016774,-0.47781,-0.11207,0.17477,0.1131,-0.0029219,-0.076307,0.21797,-0.26051,-0.23824,-0.44755,-0.45235,0.00066506,1
1.2887,-0.69914,0.14344,0.21762,-0.35896,0.322,-0.29075,-1.3234,-0.71916,-0.37187,0.52035,-0.83101,0.57062,-0.019642,-0.18174,0.3178,0.041247,-0.54499,-0.14421,0.13785,0.061205,0.0072299,-0.077289,0.23783,-0.25411,-0.23139,-0.45033,-0.43319,-0.0052498,1
1.0116,-0.70594,-0.95138,-0.40353,-0.2869,0.15763,-0.098057,-1.2989,-0.47899,-0.17432,0.48541,-0.35636,0.43264,0.027467,-0.49151,0.12675,-0.01519,-0.48199,-0.11116,0.17456,0.11547,0.0027524,-0.070004,0.21682,-0.26073,-0.23853,-0.4477,-0.45098,0.00095303,1
-1.4186,-0.68378,-0.49609,-0.21996,-0.29947,-0.015908,-0.08557,-1.1347,-0.35822,-0.2314,0.47783,-0.37644,0.42781,0.021832,-0.43058,0.16263,0.026287,-0.47821,-0.14006,0.17941,0.14953,0.046822,-0.032473,0.22284,-0.27959,-0.25396,-0.46703,-0.47893,-0.00057537,-1
-0.21121,1.513,-0.88757,-0.1463,-0.28845,0.082863,-0.21026,-1.0869,-0.4551,0.086229,0.29382,-0.46209,0.43168,0.068055,-0.42904,0.13855,0.050806,-0.4863,-0.10285,0.15759,0.10961,0.05049,-0.04388,0.20328,-0.24205,-0.23449,-0.42488,-0.42657,-0.001781,-1
0.88959,0.27934,-1.2299,-0.013858,-0.51379,0.074373,0.018634,-1.5792,-0.39431,-0.20566,0.49786,-0.31051,0.71315,-0.25461,-0.36405,0.15107,-0.24582,-0.43215,-0.072335,0.26812,0.063838,-0.23191,0.17092,-0.14126,-0.35912,-0.28112,-0.5225,-0.58719,-0.010541,-1
1.0103,-0.70572,-0.95225,-0.4057,-0.28824,0.16497,-0.10266,-1.2984,-0.47974,-0.17308,0.49028,-0.36218,0.43563,0.025303,-0.49026,0.12898,-0.013418,-0.47602,-0.11321,0.17569,0.11307,-0.00067119,-0.074642,0.2184,-0.25962,-0.23934,-0.44802,-0.45128,0.00012517,1
-0.97181,0.55745,-0.62203,-0.41367,-0.066321,0.19449,0.016203,-0.72406,-1.1317,-0.36433,1.1895,-0.36043,0.32618,0.33621,-0.75176,0.21038,0.33956,-0.49414,0.05106,0.33968,-0.10534,-0.75795,0.3796,0.48194,-0.51743,-0.77588,-0.41442,-0.43312,0.044908,-1
0.48476,-0.047923,-0.69318,-0.46979,0.65491,0.102,0.15037,-1.2235,-0.029408,-0.37882,0.97653,-0.47798,0.58102,0.89963,-0.58396,0.047713,0.23736,-0.43447,-0.17121,0.16769,0.082246,0.0085347,-0.00020179,0.13094,-0.22571,-0.26302,-0.44019,-0.45938,0.32663,-1
0.69626,-0.377,-0.14708,-1.2722,-0.85151,0.052566,0.18032,-1.2164,-1.0715,0.39911,0.7155,-0.91162,0.83766,-0.098178,-0.39548,0.22575,0.065855,-0.75678,-0.056376,0.10794,0.1135,0.082431,0.0008294,0.18327,-0.26711,-0.23727,-0.45556,-0.45043,-0.0074143,1
0.74585,-0.49447,-0.65075,-0.97105,-0.77967,-0.29088,-0.25246,-1.0238,-0.39538,-0.1826,0.55513,-0.41576,0.49851,0.016634,-0.45936,0.089868,0.015279,-0.50431,-0.12472,0.19483,0.12161,-0.0060286,-0.10274,0.22887,-0.2652,-0.24468,-0.45285,-0.46468,0.00092586,1
0.68969,-0.38648,-0.21601,-1.2553,-0.84717,0.028967,0.13467,-1.1788,-1.0372,0.41744,0.73943,-0.87522,0.82226,-0.091213,-0.40906,0.21157,0.064206,-0.74543,-0.05844,0.11546,0.12254,0.081692,0.00073861,0.18298,-0.26827,-0.23901,-0.45572,-0.45264,-0.006609,1
-1.445,-0.67222,-0.52251,-0.22569,-0.26559,-0.004736,-0.12852,-1.1729,-0.57691,0.012389,0.51772,-0.4301,0.47913,0.04375,-0.44763,0.13117,0.0027847,-0.50295,-0.12986,0.18544,0.13206,-0.006591,-0.094293,0.23483,-0.28529,-0.25601,-0.47165,-0.49093,-0.00025524,-1
